,rai_a,rai_b,rai_divergence,rai_diff
2024-12-02,1.5857824179363025,0.27854300716212954,1.307239410774173,1.307239410774173
2024-12-03,1.5857824179363025,0.09284766905404318,1.4929347488822593,1.4929347488822593
2024-12-04,-0.5285941393121009,0.09284766905404318,0.621441808366144,-0.621441808366144
2024-12-05,-1.0571882786242017,0.27854300716212954,1.3357312857863313,-1.3357312857863313
2024-12-06,-0.5285941393121009,-0.09284766905404318,0.4357464702580577,-0.4357464702580577
2024-12-09,-1.0571882786242017,0.27854300716212954,1.3357312857863313,-1.3357312857863313
2024-12-10,0.5285941393121009,-0.09284766905404318,0.621441808366144,0.621441808366144
2024-12-11,-1.0571882786242017,0.27854300716212954,1.3357312857863313,-1.3357312857863313
2024-12-12,-1.0571882786242017,0.27854300716212954,1.3357312857863313,-1.3357312857863313
2024-12-13,-0.5285941393121009,0.6499336833783023,1.1785278226904032,-1.1785278226904032
2024-12-16,-0.5285941393121009,1.2070196977025613,1.7356138370146623,-1.7356138370146623
2024-12-17,0.5285941393121009,0.6499336833783023,0.1213395440662014,-0.1213395440662014
2024-12-18,0.0,0.09284766905404318,0.09284766905404318,-0.09284766905404318
2024-12-19,0.0,-0.09284766905404318,0.09284766905404318,0.09284766905404318
2024-12-20,-1.0571882786242017,0.27854300716212954,1.3357312857863313,-1.3357312857863313
2024-12-23,-0.5285941393121009,0.09284766905404318,0.621441808366144,-0.621441808366144
2024-12-24,1.5857824179363025,0.27854300716212954,1.307239410774173,1.307239410774173
2024-12-26,1.5857824179363025,-0.27854300716212954,1.864325425098432,1.864325425098432
2024-12-27,1.0571882786242017,-0.27854300716212954,1.3357312857863313,1.3357312857863313
2024-12-30,-0.5285941393121009,-3.9924497693238563,3.4638556300117553,3.4638556300117553
