date,johansen_rank,eigenvalue,hedge_ratio,half_life,zscore
2022-06-27,0,0.07147726006091037,0.5138769557029793,8.995125916161417,1.2861243482101359
2022-06-28,0,0.06574372868963582,0.5114753891909699,8.771940207320501,1.0062864761011736
2022-06-29,0,0.060649089631864876,0.5088003969555954,8.698128711678317,0.9683089448434394
2022-06-30,0,0.05815250843922964,0.5079521254375089,8.737202915972663,0.7593900545836958
2022-07-01,0,0.05366049243635476,0.5051771477560997,8.724455221666444,0.960072157799792
2022-07-05,0,0.056117779481299986,0.5032442981352873,8.472031441651984,1.1306747094132652
2022-07-06,0,0.05827202800364601,0.5011863293113582,8.891270139846382,1.2887913314443116
2022-07-07,0,0.05754754575262473,0.49929670777496526,9.078876504116435,1.2810627277726085
2022-07-08,0,0.05736259887414997,0.4981774539214294,8.562009349596371,1.133041814056299
2022-07-11,0,0.0603502291525167,0.49735759584702793,8.302100821613184,1.397844461687251
2022-07-12,0,0.06328657708861257,0.49749488633904754,10.086901730562545,1.5865047223491096
2022-07-13,0,0.06214079307681239,0.4951679207786517,10.770103839357581,1.6364637644695161
2022-07-14,0,0.061943537865844,0.492689235672598,10.109794904513556,1.3855269975781443
2022-07-15,0,0.06575455729275362,0.49088090612907054,9.451839397859064,1.5568535278983773
2022-07-18,0,0.06383672822540051,0.4899296491778138,8.849235117649885,1.6194741241135597
2022-07-19,0,0.061615444367842956,0.488628586698042,10.742669224054671,1.1382712350586448
2022-07-20,0,0.06489866044700617,0.4869940385526996,11.702223993331812,1.5259691158807875
2022-07-21,0,0.06946626655903217,0.4861223606407109,10.670642850668134,1.3346657888482585
2022-07-22,0,0.06847303598848933,0.48644667560294375,14.165856391172667,1.3242409809585753
2022-07-25,0,0.08227139583327514,0.4862365268931186,13.600431896660627,1.0828127028878913
2022-07-26,1,0.09725024349776928,0.4891066198048785,15.651491982182405,1.1565075214411835
2022-07-27,0,0.09153324495109377,0.48925447564202523,15.604021429099895,1.0659800820479284
2022-07-28,1,0.08880779677377722,0.489103468858708,13.847659522263125,0.3895432321942424
2022-07-29,1,0.09327459048658339,0.48931993863083273,13.209347492029513,-0.42515676941034874
2022-08-01,1,0.10583994028003489,0.4887395743252473,13.146614256124204,-0.3978491311544653
2022-08-02,1,0.11221879916369303,0.48707242627087344,12.585679636914048,-0.19974284966967465
2022-08-03,1,0.10672624124823456,0.48370364957988,12.904801025463147,-1.1501590907437735
2022-08-04,1,0.11349910095341198,0.4790276903372503,13.400053627615792,-1.1811657956313286
2022-08-05,1,0.10775899517971384,0.4769535536416864,11.210070099270414,-0.2674840835015124
2022-08-08,1,0.10348610663581723,0.4747645350268406,11.31261008039511,0.12531944192021668
2022-08-09,1,0.1107162026749518,0.47313957676838325,11.412201769489094,0.13396915724841116
2022-08-10,1,0.10974816632704454,0.4718972784243959,11.313148031126065,0.05198165697966811
2022-08-11,1,0.11086541438404182,0.46970607500475,11.173508275191208,-0.2542305848264403
2022-08-12,1,0.11013875276522375,0.4679201748590516,11.059102988171995,-0.0949293505288195
2022-08-15,1,0.10284818213056111,0.46580362050133395,11.089677034762566,-0.4162095747462658
2022-08-16,1,0.09625184404710672,0.4651443968579059,10.933591958379877,0.13158981296097189
2022-08-17,1,0.09761855709793602,0.4664287298004123,10.866875813365406,0.357095454392743
2022-08-18,1,0.1007241654017455,0.46948510225932816,11.331158886335464,0.16643187452319438
2022-08-19,1,0.0977111791515429,0.4708204542872241,11.431473727515254,0.10712652084511536
2022-08-22,1,0.09908438652443247,0.470963403603403,11.42696031410054,-0.11144637299485909
2022-08-23,1,0.10019133649222618,0.4709116466807608,11.428450623843373,-0.12217062769478784
2022-08-24,1,0.10245567694651289,0.4709253767951057,11.418572111064975,-0.037041506991756144
2022-08-25,1,0.11225860667779831,0.47089343071218687,11.4000166503072,0.05878263800482183
2022-08-26,1,0.11364372004627897,0.47003214969836593,11.166986541891282,0.23281340170405113
2022-08-29,1,0.1003353793979484,0.4664681668753686,10.98424449071922,0.011438666942301763
2022-08-30,1,0.1038475085350386,0.46288216417344524,11.176675160749925,0.14335413721133466
2022-08-31,1,0.10979017640868532,0.4617460792271109,11.091934671133302,0.08308581639820029
2022-09-01,1,0.09769506245733856,0.46095891799395283,10.83287759423777,-0.16455367198733986
2022-09-02,1,0.09247869282430261,0.45861468738984723,11.085260816471243,0.04823094599036759
2022-09-06,0,0.08551763953617034,0.4585040005666714,11.369683187815985,-0.20899143619716867
2022-09-07,0,0.08506910987393707,0.4594248772159282,11.237044496726561,-0.16053276692939322
2022-09-08,1,0.09551913511734512,0.4598493846190286,11.068928526511497,-0.2249102543497177
2022-09-09,1,0.09624223663400505,0.4601189796154347,10.078938423420501,-0.30218905920276457
2022-09-12,1,0.10138902532056332,0.4583594881784817,9.608096358475045,0.1224192623021192
2022-09-13,1,0.10101409254213677,0.45772979119612933,9.505939115091977,0.1935367497357657
2022-09-14,1,0.09862072375848377,0.4563143825547371,9.344765806418946,-0.026636518968062316
2022-09-15,1,0.10241011869651573,0.4568640203032106,9.401506100830618,-0.1170315523934798
2022-09-16,1,0.11619838202547397,0.45591615300099964,8.725289339552802,-0.09878309817397792
2022-09-19,1,0.11418569021975376,0.455775517545822,7.861352689717888,-0.3829199950162948
2022-09-20,1,0.10729666466312568,0.45446757367894997,7.619244362858516,-0.29481662588814167
2022-09-21,1,0.1059193503608937,0.44893714777039995,7.8550448340123955,-0.4990377044746321
2022-09-22,1,0.1180422636529127,0.44757648898166813,7.653543247137225,-0.7766707386911862
2022-09-23,1,0.13566499802767268,0.44575407427663793,6.662539431811352,-0.3859035870254007
2022-09-26,1,0.14965868598652005,0.4411489810139696,6.153133942960635,-0.34490562431467586
2022-09-27,1,0.1146497080541981,0.4382908167887594,5.809818989416777,-0.8693064649839802
2022-09-28,0,0.09590511780546741,0.4379547098664382,6.501593509049403,-1.1808093884668647
2022-09-29,0,0.08308883676599121,0.4405276694268516,6.815492243351237,-1.2225531897635948
2022-09-30,1,0.10796211624407487,0.4410933304618752,6.373788484506134,-0.5157877739504035
2022-10-03,0,0.08523022536109183,0.4427789491540677,6.368199503194383,-0.8614064002428515
2022-10-04,0,0.07701084852086645,0.44314319576972805,6.73539405363399,-0.4749576142027605
2022-10-05,0,0.06396562209731159,0.44425513095295566,7.127122506146898,-0.6908787014125293
2022-10-06,0,0.06571426941588529,0.44500941692661655,7.137214415539929,-0.46843565425858674
2022-10-07,0,0.0651032573022939,0.446588942439369,7.234795753039892,-0.4707909866908545
2022-10-10,0,0.06709156058144247,0.447745834009008,7.251943690315804,-0.4075718192411632
2022-10-11,0,0.06490598625693206,0.4494796474228977,7.3893038460838705,-0.4461255989280188
2022-10-12,0,0.06269602334906754,0.4508592984791832,7.495365426644508,-0.550875311760592
2022-10-13,0,0.06321620135292678,0.4524766327859031,7.446253533558335,-0.43241647132617184
2022-10-14,0,0.07326183078008108,0.45329172603896584,7.3338413477697335,0.03791329720430296
2022-10-17,0,0.0687728351469175,0.4539237656261688,6.769475438424986,0.1472241061023157
2022-10-18,1,0.0884947266941705,0.4551920348403225,8.570511062017777,0.06325599609548198
2022-10-19,0,0.07872729106988689,0.4562366738662277,8.368269894854079,-0.09029643661772174
2022-10-20,0,0.07863342581761082,0.45878527633742366,8.223343773022677,0.059784466039430405
2022-10-21,0,0.08788362609324135,0.45996583590532214,8.280890256393928,0.5109399613932608
2022-10-24,1,0.0955306017998402,0.4607849946488721,7.690663551734379,0.6043188874069981
2022-10-25,1,0.0983756990318796,0.46337103179897954,7.71721491774221,0.25586931320115897
2022-10-26,1,0.09403307010839403,0.46641510499219135,6.931979669715132,0.5527915765046582
2022-10-27,0,0.08038166644452217,0.46877473045126605,7.38219384008047,2.1253385248882397
2022-10-28,0,0.06729416800564698,0.4701149519330807,7.388815227259773,2.3990942910567807
2022-10-31,0,0.05663343140596691,0.4704885620328756,8.490492722934203,2.439379221144344
2022-11-01,0,0.06490546266994723,0.47033401318178036,9.028105148871543,1.9204366857278479
2022-11-02,0,0.09030815426857969,0.4705998597319746,7.773220511307013,1.0931857661660596
2022-11-03,0,0.07894200846963549,0.4696505421680785,7.7560332548691875,1.1836345355472497
2022-11-04,0,0.07616339390860645,0.4691519824147685,7.422537553421346,0.8080684718871735
