date,johansen_rank,eigenvalue,hedge_ratio,half_life,zscore
2022-06-27,0,0.09950616391451128,2.689270746022091,8.92573262166072,0.9470185957433481
2022-06-28,0,0.08956221096877844,2.6651181267869326,7.546178253464023,0.6656347999864647
2022-06-29,0,0.097830497991071,2.632799372368186,7.2647235386836355,0.5551683849469529
2022-06-30,0,0.10319794737473031,2.6033699789010227,7.016672573030576,0.6733753562580513
2022-07-01,1,0.12289421945521062,2.573881480529421,6.8000405294474096,0.4185592422390649
2022-07-05,1,0.13236543459434683,2.5425627177047097,5.923091987060493,0.4700220942240379
2022-07-06,1,0.18306150367039664,2.5078359565642816,5.4737860904939,0.5389108715680867
2022-07-07,1,0.21269962514625165,2.472852422194521,4.319859377587782,0.46338866643958737
2022-07-08,0,0.0898228594581263,2.4315675449010574,3.572842159011918,0.6523951602246032
2022-07-11,0,0.07321583772595754,2.3895369003450435,6.3886631580144595,0.559535440959914
2022-07-12,0,0.06641452449620303,2.3734491253092207,7.166884541404305,0.254637653477906
2022-07-13,0,0.06655417021562818,2.364826178262163,7.894784297360635,0.3723278301330446
2022-07-14,0,0.06626563225299908,2.3615477093018793,7.899303547627837,0.4233476355859807
2022-07-15,0,0.06649763875121296,2.363730380654753,7.675382198690865,-0.4476796503367917
2022-07-18,0,0.06632021820657925,2.366312789074798,7.706084855297438,-0.4527334297230648
2022-07-19,0,0.06605500248648435,2.3699340821819814,7.910722250475205,-0.8974801350894522
2022-07-20,0,0.06746692787486402,2.3730863239655995,7.909090789822116,-0.8038071420479627
2022-07-21,0,0.06724036538642982,2.3755727345822724,8.03711888021324,-0.8055969607555948
2022-07-22,0,0.06827949773930789,2.381009953477313,8.099500126005125,-0.7549781190463907
2022-07-25,0,0.06901906301802006,2.386038095668874,8.288492026417275,-0.7552835482176133
2022-07-26,0,0.06751989522159421,2.3880736284034256,8.350655803991563,-0.8391632501745794
2022-07-27,0,0.06391973336289822,2.388883918457051,8.585657106117125,-0.8951648758709239
2022-07-28,0,0.07127134152929696,2.3913545087581767,8.48124007474422,-0.6763991739261392
2022-07-29,0,0.07177149091747155,2.393994912153706,8.461479015521787,-0.5839949563805242
2022-08-01,0,0.0805347743977108,2.3993271028105796,8.607419467273681,-0.8077599565325136
2022-08-02,0,0.0820225055296121,2.4064842775101782,9.008058180574965,-1.1347727143099844
2022-08-03,0,0.07786956811493895,2.411930173321272,9.19310948400169,-1.1755602951172015
2022-08-04,0,0.07681669341599215,2.4131719774945024,9.412624117827201,-1.2521342582527468
2022-08-05,0,0.0719177376613698,2.4160267201134547,9.796578084658599,-1.4746999854278289
2022-08-08,0,0.09107847871919655,2.4121081482808555,8.755904891102663,-0.6984331884967391
2022-08-09,0,0.09154943483094498,2.409699220088231,8.597018304103974,-0.7949184714882589
2022-08-10,0,0.08397423532542807,2.3995468007357275,8.303944077559159,-0.7932220856368066
2022-08-11,0,0.09807284679038696,2.3837844389463,7.929263466889676,-0.692186180207635
2022-08-12,0,0.10739139040683311,2.3670316506798788,7.348149646424221,-0.7755871162763102
2022-08-15,0,0.09853052349622424,2.343404860576691,6.507239943003255,-0.3591426950131992
2022-08-16,0,0.084475586443641,2.3152341178408613,6.616079894938582,-0.17394127800633186
2022-08-17,1,0.1081607340277287,2.293219791656394,6.842010856929129,-0.05031851591012298
2022-08-18,0,0.08451040267955312,2.278650277345763,6.577697716424734,-0.24441463829372842
2022-08-19,0,0.06897532069751756,2.2586209619756956,8.159512567147116,-0.4971193060225578
2022-08-22,0,0.06956868317211123,2.2603665666999815,8.363079868030214,-0.9785931457758439
2022-08-23,0,0.06509948432101213,2.2687346858476802,8.801768745488188,-1.0674661211766743
2022-08-24,0,0.05974851362093266,2.273710762090828,9.089529844554223,-1.2288617840602978
2022-08-25,0,0.06205395890246096,2.2780623880523434,9.180622009201203,-1.197095540270181
2022-08-26,0,0.06697417675718365,2.2810960347403144,8.740350536775113,-0.6540301575554095
2022-08-29,0,0.0642031385321988,2.2850171420104153,9.165981318891019,-1.1761595675994678
