date,johansen_rank,eigenvalue,hedge_ratio,half_life,zscore
2022-06-27,0,0.0726394512737177,4.495005108806824,8.82979490057024,0.3684188999991638
2022-06-28,0,0.05640801216045452,4.528616877353795,8.675305697162067,0.11519699138989208
2022-06-29,0,0.06707058070537124,4.560838816004415,8.74142565109268,0.2567794152075015
2022-06-30,0,0.08468243791421634,4.5837351238415,8.42683319106474,0.21920301799530387
2022-07-01,0,0.09783239406952579,4.622144578276299,7.852106015493336,0.20472828224078832
2022-07-05,1,0.13872931674641675,4.6843504361487405,7.074326208790433,0.2587518839731006
2022-07-06,0,0.05695958866408539,4.771409238765312,6.262267151771409,0.15888724470068263
2022-07-07,0,0.05319254399664104,4.897692012669561,9.543618604306321,0.02833392760162913
2022-07-08,0,0.05910134369147466,4.920230548486915,9.406298650295168,0.016542077381633647
2022-07-11,0,0.04929890228009441,4.939193118966278,9.06431104530131,0.4160742729274525
2022-07-12,0,0.04137314980497561,4.97320503006031,8.957591804353518,0.3666035690033998
2022-07-13,0,0.03377466313954361,5.006819677289403,9.012762023851822,0.1788987120656149
2022-07-14,0,0.0296944482885134,5.025989844197892,9.463180504962793,0.3332115909488841
2022-07-15,0,0.03695369123343155,5.0325411871957595,9.308553428670205,-0.017266432605914442
2022-07-18,0,0.032873204206677234,5.045212491600548,9.110737894555765,-0.2513818264881695
2022-07-19,0,0.03035321774946544,5.068549713814084,9.690585254202796,-0.025345954819550657
2022-07-20,0,0.028686151650470698,5.066208677256975,9.690524521667037,0.22376665534719628
2022-07-21,0,0.041760826789183435,5.06421699464229,9.618288599024572,0.08574649124361165
2022-07-22,0,0.04781708837818478,5.04524170926808,8.594414216048811,-0.031959087579044
2022-07-25,0,0.047341604453413594,5.008484570863257,8.784757928018436,0.046505233613608074
2022-07-26,0,0.04467354921201537,4.962324127615242,8.755443379579246,0.32711089684452777
2022-07-27,0,0.05640406172865321,4.912650798818026,9.15224773742334,0.3571876585089895
